x,y,z,yaw,name
-25.875931,55.050587,0.4148865,-1.7140493,thermal-41
-26.328659,54.969055,0.4223811,-2.3072376,leakage-18
-27.575083,55.084435,0.4432806,-2.6118157,leakage-19
-27.965071,55.029861,0.4579551,-2.2535415,asset-11
-28.058128,55.263554,0.446149,-2.0360234,leakage-20
-29.014275,53.969135,0.3992804,-1.5672144,via-123
-28.794733,51.141758,0.4262067,0.6510858,thermal-42
-28.767246,55.099976,0.4561602,0.0368204,leakage-21
-26.486942,54.413555,0.4201461,1.5100766,leakage-22
-26.486942,54.413555,0.5461706,0.9302,via-124
-25.587793,54.849037,0.5461706,-0.1408254,via-125
-23.479057,54.615002,0.4676282,0.0205796,via-126
-19.6332,54.8387,0.3949,0.0029,via-127
-16.461763,55.137333,0.4088349,1.6534551,via-128
-17.635599,57.076828,0.4646306,0.6609525,leakage-23
-17.346962,56.893627,0.4227467,1.4383904,thermal-43
-16.735878,57.307297,0.4499992,0.3787517,thermal-44
-15.639815,57.563099,0.4124569,1.5817239,via-129
-16.632,61.3558,0.0,1.1903,via-184
-15.973351,63.00518,0.4095464,0.0535957,via-185
-4.0758309,63.465031,0.3260978,1.5529609,via-186
-4.0693107,68.900719,0.3886068,1.550457,via-187
-8.9577951,70.59893,0.3542743,0.0891664,via-188
-4.394224945589812,71.12843507976504,0.0,-0.0469,via-189-shuttle03-open
0.5997344921060517,71.10552700894993,0.0,-0.0248,via-190-shuttle03-close
2.373457005271959,68.28981349585257,0.0,-1.5708,via-191
2.9278,60.6546,0.0,-1.5618,via-192-shuttle02-open
3.1798,56.9251,0.0,-1.5613,via-193-shuttle02-close
3.1546222200674947,49.239461805999895,0.0,-3.1109,via-194
-10.1483,48.855,0.0,-1.5698,via-195
-10.0233,46.0216,0.0,-1.5535,via-196-shuttle01-open
-9.7886,43.0238,0.0,-1.547,via-197-shuttle01-close
-11.20391495762329,35.28556570368494,0.0,-2.4668517113662514,via-198
-18.8105,31.2253,0.0,-1.5524,via-199
-18.7479,26.8286,0.0,-0.0185,via-200
-9.7052,26.2849,0.0,-1.5708,via-201
-9.6611,22.125,0.0,-2.6455,via-202
-14.4745,19.9965,0.0,-1.5708,via-203
-13.9211,0.8104,-0.2801,0.0096,via-204
3.1373,1.065,-0.1027,-0.0545,via-205
33.0476,2.5375,-0.1116,0.0326,via-2h-x0
42.08862822662648,2.8768215657936764,-0.1450856,-1.5989308,via-2h-x1
41.834301,-2.5242805,-0.270077,-1.5337039,via-2h-x2
42.0123,-13.5964,-0.3064,-1.5708,via-2h-x3
41.83852,-16.159822,-0.2800744,-0.0763338,ChargeIn
