x,y,z,yaw,name
4.0150089,-98.952438,-0.4271918,2.2972758,thermal-74
3.6610951,-95.829575,-0.3850491,0.0686607,thermal-75
3.6575501,-95.830734,-0.3847867,0.0684845,thermal-76
4.6492066,-94.953613,-0.4188208,1.2235397,thermal-77
4.7288852,-93.530884,-0.4362062,1.5799325,thermal-78
4.4859047,-89.473572,-0.4287206,1.5729352,via-255
4.4959655,-86.260063,-0.3394793,1.5867029,thermal-79
4.2353759,-80.895142,-0.3164726,0.0369795,thermal-80
4.9931922,-80.851761,-0.4458879,-3.0792472,vibration-41
4.9925203,-80.846977,-0.3125895,-3.07934,thermal-81
4.9924712,-80.848694,-0.3117196,-3.0807996,thermal-82
4.3563619,-82.325676,-0.3757215,-1.5485771,via-256
4.4067369,-85.380737,-0.4055701,-1.5566021,via-257
4.3920794,-85.258385,-0.5155109,-0.8516301,vibration-42
4.6489677,-92.820595,-0.5660733,-0.9864461,vibration-43
4.734921,-94.524261,-0.5597687,-2.0946503,vibration-44
4.3281908,-95.45813,-0.5578325,-3.069051,vibration-45
4.4206805,-96.489677,-0.5466272,-3.0627885,vibration-46
3.2462635,-98.390434,-0.5506375,-0.9140013,vibration-47
4.3355613,-99.861549,-0.4349343,-1.0573807,via-258
5.3658752,-102.26745,-0.4589606,-1.517997,via-259
5.1225281,-105.53561,-0.4242534,-3.0882273,via-260
1.1112443,-106.12878,-0.3725983,-1.6029327,via-261
1.7248402,-112.19694,-0.3773847,-3.0965121,via-262
4.9165487,-111.38307,-0.4952641,-2.5650032,vibration-48
3.6639712,-112.09975,-0.3560447,0.5614308,thermal-83
1.7416954,-114.37556,-0.3420588,-1.558015,via-263
1.7209643,-118.49639,-0.3002644,0.0844144,thermal-84
1.4932579,-113.9082,-0.3624239,2.5288811,via-264
-1.1094631,-112.39174,-0.3144819,2.5369821,thermal-85
-1.0171497,-109.28048,-0.3510871,1.6223223,via-265
-1.2530192,-100.88693,-0.2877999,0.1243265,thermal-86
-1.6196936,-97.215546,-0.3090096,-3.0645585,thermal-87
-3.3879645,-97.31427,-0.2766679,0.1548082,vibration-49
-1.8633473,-95.397224,-0.3001552,-0.120033,thermal-88
-1.6299055,-95.361214,-0.2882868,3.1071556,thermal-89
-3.8680189,-95.31356,-0.25246,0.0936961,vibration-50
-1.3733927,-89.912216,-0.259255,-0.011749,thermal-90
-2.1192236,-89.83223,-0.2894782,-0.0201347,vibration-51
-1.4334652,-87.183716,-0.2697,1.585886,via-266
-2.4536688,-80.984909,-0.2345361,1.8467469,thermal-91
-2.8194485,-78.957375,-0.1928202,-1.3117813,vibration-52
-1.6453267,-82.887466,-0.2761906,-1.5405191,via-267
-1.3356444,-89.989456,-0.2534759,-3.1098034,thermal-92
-0.6969051,-89.990112,-0.2649822,-3.1102998,vibration-53
-1.0466051,-95.646889,-0.2895033,3.1254888,vibration-54
-0.5925962,-101.05249,-0.3092158,-2.8115633,vibration-55
-1.5402594,-106.10058,-0.3185734,-3.0408435,via-268
-5.9699149,-106.17831,-0.2825984,-1.4972631,via-269
-5.7974143,-112.5902,-0.2491242,-1.1961845,thermal-93
-5.7067337,-112.72918,-0.4401027,1.9733088,vibration-56
-6.011672,-105.67149,-0.2933774,1.7378296,via-270
-7.0457258,-104.23338,-0.2472634,1.627932,via-271
-6.9971709,-102.45099,-0.2080499,1.0226547,thermal-94
-6.8976827,-99.855598,-0.2993299,2.2707295,vibration-57
-7.5112762,-92.525627,-0.2588099,1.5779272,via-272
-7.9128103,-72.497688,-0.1189405,1.5550859,via-273
-6.9256134,-70.786522,-0.0886442,1.5790255,thermal-95
-6.9470096,-70.061378,-0.1021883,-1.4097587,vibration-58
-6.9818106,-70.014854,-0.1025468,-0.7845924,thermal-96
-6.9820261,-70.008324,-0.0995361,-0.7847341,thermal-97
-6.9862351,-70.005348,-0.0991044,-0.7856171,thermal-98
-6.437727,-70.320305,-0.119605,2.2786458,vibration-59
-8.0442991,-69.561104,-0.0869162,1.5760443,via-274
-7.757071,-66.187309,-0.0214089,0.9284664,via-275
-5.6927667,-64.504646,-0.1217484,0.1549891,via-276
4.3963785,-64.524078,-0.2781975,-1.5262945,thermal-99
6.8886461,-63.879498,-0.3159759,-1.52795,thermal-100
-5.6927667,-64.504646,-0.1217484,-3.0408435,via-277
-6.943058,-64.984901,-0.0704494,-2.2967844,via-2c-06
-8.096961,-67.036903,-0.0438402,-1.5532955,via-2c-07
-7.2939,-102.3566,-0.0438402,-1.381,via-2c-07.5
-6.8959,-104.4342,-0.6562,-1.5533628,via-2c-08
-5.6398654,-105.40159,-0.2681195,-0.0013757,via-2c-09
8.6727123,-105.91624,-0.4878957,-1.543375,via-2c-10
10.3161,-127.819,-0.367378,-1.5666118,via-2c-11
11.0441,-144.2775,-0.367378,-1.5666118,via-2c-11.1
11.5141,-171.1165,-0.367378,-1.5666118,via-2c-12
9.1965446,-177.55186,-0.367378,-1.5666118,via-2c-13
9.5818,-184.6985,-0.0745,-1.5096,via-278
13.0062,-184.47,-0.2800744,0.06318,ChargeIn-final
