x,y,z,yaw,name
-9.6871271,0.312801,0.0017274,1.0888215,wet3-visual-thermal35
-13.75,2.9,-0.1,3.0941052,via79
-14.0,16.5,-0.1,1.0875722,via80
-12.821494,17.323545,0.3103161,3.098474,wet3-visual-thermal36
-14.35,13.0,-0.1,-1.4857801,via81
-14.0,0.55,-0.1,-0.0419975,via82
4.5,1.4,-0.1,-0.0419975,via83
34.556435,2.6301529,-0.1115824,0.032559,via-2h-x0
42.169067,3.0902092,-0.1450856,-1.5989308,via-2h-x1
41.834301,-2.5242805,-0.270077,-1.5337039,via-2h-x2
42.1847,-13.5566,-0.3063831,-1.5708,via-2h-x3
41.83852,-16.159822,-0.2800744,-0.0763338,ChargeIn
